Reset,left_occupied,left_angle,left_offset,left_size,left_width,left_length,left_has_pillar,right_occupied,right_angle,right_offset,right_size,right_width,right_length,right_has_pillar,goal_lane_index,goal_position_x,goal_position_y,goal_heading,controlled_x,controlled_y,controlled_width,controlled_length,step,done
Reset 7090,1,0.14058396182629318,0.0,0,2.0,5.0,0,0,0.0,0.0,0,0.0,0.0,0,"('b', 'c', 1)",8.0,-14.0,-1.5707963267948966,-6.20881556888679,0.0,2.0,5.0,16,True
Reset 7091,0,0.0,0.0,0,0.0,0.0,1,1,0.09043441154019449,0.0,0,2.0,5.0,0,"('b', 'c', 3)",20.0,-14.0,-1.5707963267948966,-5.439787655554922,0.0,2.0,5.0,20,True
Reset 7092,0,0.0,0.0,0,0.0,0.0,1,1,-0.146133418131559,0.0,1,2.0,5.0,0,"('a', 'b', 4)",26.0,14.0,1.5707963267948966,-2.2115417123597307,0.0,2.0,5.0,23,True
Reset 7093,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,"('a', 'b', 1)",8.0,14.0,1.5707963267948966,-3.249268802798184,0.0,2.0,5.0,16,True
Reset 7094,1,-0.1268286787272599,0.0,1,2.0,5.0,1,1,0.13784898763809483,0.0,0,2.0,5.0,0,"('a', 'b', 2)",14.0,14.0,1.5707963267948966,-2.770007834779735,0.0,2.0,5.0,19,True
Reset 7095,0,0.0,0.0,0,0.0,0.0,1,1,0.1534008438691301,0.0,1,2.0,5.0,0,"('b', 'c', 0)",2.0,-14.0,-1.5707963267948966,-4.6841194840137375,0.0,2.0,5.0,13,True
Reset 7096,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,1,"('b', 'c', 5)",32.0,-14.0,-1.5707963267948966,-3.775190998816848,0.0,2.0,5.0,23,True
Reset 7097,0,0.0,0.0,0,0.0,0.0,1,1,0.13632335152130692,0.0,0,2.0,5.0,0,"('b', 'c', 0)",2.0,-14.0,-1.5707963267948966,-6.460790744486315,0.0,2.0,5.0,14,True
Reset 7098,1,0.06571793797756653,0.0,1,2.0,5.0,0,1,0.11545638884160492,0.0,1,2.0,5.0,0,"('b', 'c', 1)",8.0,-14.0,-1.5707963267948966,-5.011216253170871,0.0,2.0,5.0,15,True
Reset 7099,0,0.0,0.0,0,0.0,0.0,1,1,-0.03373451244695347,0.0,2,2.0,5.5,0,"('a', 'b', 4)",26.0,14.0,1.5707963267948966,-4.03744774123269,0.0,2.0,5.0,24,True
Reset 7100,1,0.06489696077964258,0.0,1,2.0,5.0,0,0,0.0,0.0,0,0.0,0.0,0,"('b', 'c', 4)",26.0,-14.0,-1.5707963267948966,-2.2300843688770895,0.0,2.0,5.0,21,True
Reset 7101,0,0.0,0.0,0,0.0,0.0,0,1,0.07457358405112946,0.0,1,2.0,5.0,0,"('b', 'c', 1)",8.0,-14.0,-1.5707963267948966,-7.993049483374057,0.0,2.0,5.0,17,True
Reset 7102,1,0.12713637812473477,0.0,0,2.0,5.0,0,0,0.0,0.0,0,0.0,0.0,1,"('b', 'c', 5)",32.0,-14.0,-1.5707963267948966,-8.170354921082094,0.0,2.0,5.0,25,True
Reset 7103,1,0.07026891443137728,0.0,1,2.0,5.0,0,0,0.0,0.0,0,0.0,0.0,0,"('a', 'b', 1)",8.0,14.0,1.5707963267948966,-6.063386119908586,0.0,2.0,5.0,17,True
Reset 7104,1,-0.11757787899607619,0.0,2,2.0,5.5,0,0,0.0,0.0,0,0.0,0.0,1,"('b', 'c', 5)",32.0,-14.0,-1.5707963267948966,-4.60885568587434,0.0,2.0,5.0,23,True
Reset 7105,1,-0.14373495951054216,0.0,1,2.0,5.0,0,0,0.0,0.0,0,0.0,0.0,1,"('a', 'b', 3)",20.0,14.0,1.5707963267948966,-4.340378577770612,0.0,2.0,5.0,21,True
Reset 7106,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,"('a', 'b', 1)",8.0,14.0,1.5707963267948966,-3.5060737842684926,0.0,2.0,5.0,16,True
Reset 7107,1,0.05818123281693044,0.0,0,2.0,5.0,0,0,0.0,0.0,0,0.0,0.0,1,"('b', 'c', 2)",14.0,-14.0,-1.5707963267948966,-7.827502101625923,0.0,2.0,5.0,18,True
Reset 7108,1,0.15829669760486476,0.0,0,2.0,5.0,0,0,0.0,0.0,0,0.0,0.0,0,"('b', 'c', 1)",8.0,-14.0,-1.5707963267948966,-2.487741384742593,0.0,2.0,5.0,14,True
Reset 7109,0,0.0,0.0,0,0.0,0.0,1,1,0.13335043914780043,0.0,1,2.0,5.0,0,"('a', 'b', 4)",26.0,14.0,1.5707963267948966,-2.2331082574149557,0.0,2.0,5.0,23,True
Reset 7110,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,"('b', 'c', 1)",8.0,-14.0,-1.5707963267948966,-7.47261565146826,0.0,2.0,5.0,16,True
Reset 7111,1,0.15935886065477645,0.0,1,2.0,5.0,0,0,0.0,0.0,0,0.0,0.0,0,"('b', 'c', 1)",8.0,-14.0,-1.5707963267948966,-3.1369430404186893,0.0,2.0,5.0,15,True
Reset 7112,0,0.0,0.0,0,0.0,0.0,1,1,-0.15264962286314998,0.0,0,2.0,5.0,0,"('a', 'b', 4)",26.0,14.0,1.5707963267948966,-8.58910335749319,0.0,2.0,5.0,26,True
Reset 7113,0,0.0,0.0,0,0.0,0.0,1,1,0.06598219073956613,0.0,0,2.0,5.0,0,"('a', 'b', 4)",26.0,14.0,1.5707963267948966,-4.601910267339357,0.0,2.0,5.0,24,True
Reset 7114,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,1,"('a', 'b', 3)",20.0,14.0,1.5707963267948966,-3.584541934994313,0.0,2.0,5.0,21,True
Reset 7115,0,0.0,0.0,0,0.0,0.0,0,1,-0.07649777405269531,0.0,0,2.0,5.0,1,"('a', 'b', 3)",20.0,14.0,1.5707963267948966,-9.143374561674307,0.0,2.0,5.0,24,True
Reset 7116,1,-0.11357627711465423,0.0,2,2.0,5.5,1,1,-0.15303917108346998,0.0,0,2.0,5.0,0,"('a', 'b', 2)",14.0,14.0,1.5707963267948966,-4.992001257627723,0.0,2.0,5.0,20,True
Reset 7117,1,-0.1455444351065489,0.0,1,2.0,5.0,0,0,0.0,0.0,0,0.0,0.0,1,"('a', 'b', 3)",20.0,14.0,1.5707963267948966,-7.161352734778471,0.0,2.0,5.0,23,True
Reset 7118,1,0.16910344429069668,0.0,1,2.0,5.0,0,1,-0.047249795009878914,0.0,2,2.0,5.5,1,"('b', 'c', 2)",14.0,-14.0,-1.5707963267948966,-9.83765651172462,0.0,2.0,5.0,20,True
Reset 7119,0,0.0,0.0,0,0.0,0.0,1,1,0.006943883684008112,0.0,1,2.0,5.0,0,"('a', 'b', 2)",14.0,14.0,1.5707963267948966,-6.187131113659892,0.0,2.0,5.0,20,True
Reset 7120,1,0.02036377344289919,0.0,0,2.0,5.0,0,0,0.0,0.0,0,0.0,0.0,1,"('b', 'c', 5)",32.0,-14.0,-1.5707963267948966,-6.054544492032949,0.0,2.0,5.0,24,True
Reset 7121,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,1,"('a', 'b', 3)",20.0,14.0,1.5707963267948966,-3.582517191180658,0.0,2.0,5.0,21,True
Reset 7122,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,"('a', 'b', 1)",8.0,14.0,1.5707963267948966,-3.8943177480815097,0.0,2.0,5.0,16,True
Reset 7123,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,1,"('b', 'c', 5)",32.0,-14.0,-1.5707963267948966,-8.155568953836633,0.0,2.0,5.0,25,True
Reset 7124,1,-0.11863122499945833,0.0,2,2.0,5.5,0,1,-0.09346647640937,0.0,0,2.0,5.0,0,"('b', 'c', 1)",8.0,-14.0,-1.5707963267948966,-2.6487986052674444,0.0,2.0,5.0,14,True
Reset 7125,1,-0.01039125090283588,0.0,0,2.0,5.0,0,0,0.0,0.0,0,0.0,0.0,1,"('b', 'c', 2)",14.0,-14.0,-1.5707963267948966,-2.976694954178101,0.0,2.0,5.0,17,True
Reset 7126,1,0.14794474796432233,0.0,1,2.0,5.0,1,1,-0.07627209508963251,0.0,1,2.0,5.0,0,"('b', 'c', 3)",20.0,-14.0,-1.5707963267948966,-6.660262561481318,0.0,2.0,5.0,20,True
Reset 7127,1,-0.15848738271494844,0.0,1,2.0,5.0,0,0,0.0,0.0,0,0.0,0.0,0,"('b', 'c', 4)",26.0,-14.0,-1.5707963267948966,-6.326669970928368,0.0,2.0,5.0,22,True
Reset 7128,0,0.0,0.0,0,0.0,0.0,1,1,0.10065935949474891,0.0,0,2.0,5.0,0,"('b', 'c', 0)",2.0,-14.0,-1.5707963267948966,-7.175782850159488,0.0,2.0,5.0,14,True
Reset 7129,0,0.0,0.0,0,0.0,0.0,1,0,0.0,0.0,0,0.0,0.0,0,"('a', 'b', 4)",26.0,14.0,1.5707963267948966,-3.485858368022254,0.0,2.0,5.0,24,True
Reset 7130,1,-0.07410004915234403,0.0,1,2.0,5.0,0,1,-0.01044584020693673,0.0,1,2.0,5.0,0,"('b', 'c', 1)",8.0,-14.0,-1.5707963267948966,-8.63552904041127,0.0,2.0,5.0,17,True
Reset 7131,0,0.0,0.0,0,0.0,0.0,1,1,0.13578427663263204,0.0,0,2.0,5.0,0,"('b', 'c', 0)",2.0,-14.0,-1.5707963267948966,-6.670205153503128,0.0,2.0,5.0,14,True
Reset 7132,1,-0.15233685489560522,0.0,0,2.0,5.0,1,0,0.0,0.0,0,0.0,0.0,0,"('a', 'b', 2)",14.0,14.0,1.5707963267948966,-6.531988915800677,0.0,2.0,5.0,21,True
Reset 7133,0,0.0,0.0,0,0.0,0.0,1,1,-0.033630761913787444,0.0,1,2.0,5.0,0,"('a', 'b', 4)",26.0,14.0,1.5707963267948966,-2.540730236834025,0.0,2.0,5.0,23,True
Reset 7134,0,0.0,0.0,0,0.0,0.0,1,1,0.12906043021869884,0.0,0,2.0,5.0,0,"('a', 'b', 4)",26.0,14.0,1.5707963267948966,-7.225954215289218,0.0,2.0,5.0,26,True
Reset 7135,0,0.0,0.0,0,0.0,0.0,1,1,-0.1266067905517121,0.0,1,2.0,5.0,0,"('a', 'b', 4)",26.0,14.0,1.5707963267948966,-8.475936609989507,0.0,2.0,5.0,26,True
Reset 7136,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,"('a', 'b', 1)",8.0,14.0,1.5707963267948966,-2.3478460383104904,0.0,2.0,5.0,16,True
Reset 7137,0,0.0,0.0,0,0.0,0.0,1,0,0.0,0.0,0,0.0,0.0,0,"('a', 'b', 2)",14.0,14.0,1.5707963267948966,-5.557583508289006,0.0,2.0,5.0,20,True
Reset 7138,0,0.0,0.0,0,0.0,0.0,1,0,0.0,0.0,0,0.0,0.0,0,"('b', 'c', 0)",2.0,-14.0,-1.5707963267948966,-7.790945927229851,0.0,2.0,5.0,14,True
Reset 7139,1,0.005170250736454385,0.0,1,2.0,5.0,0,0,0.0,0.0,0,0.0,0.0,0,"('b', 'c', 4)",26.0,-14.0,-1.5707963267948966,-8.165502620588061,0.0,2.0,5.0,23,True
Reset 7140,0,0.0,0.0,0,0.0,0.0,1,1,0.06519218615447775,0.0,1,2.0,5.0,0,"('a', 'b', 2)",14.0,14.0,1.5707963267948966,-5.929748118811789,0.0,2.0,5.0,20,True
Reset 7141,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,1,"('b', 'c', 5)",32.0,-14.0,-1.5707963267948966,-7.020333975673569,0.0,2.0,5.0,25,True
Reset 7142,1,-0.06589076882152045,0.0,1,2.0,5.0,0,0,0.0,0.0,0,0.0,0.0,0,"('a', 'b', 1)",8.0,14.0,1.5707963267948966,-3.0398904505668485,0.0,2.0,5.0,16,True
Reset 7143,1,-0.027608454260992676,0.0,0,2.0,5.0,0,1,-0.07832185372210287,0.0,1,2.0,5.0,0,"('b', 'c', 4)",26.0,-14.0,-1.5707963267948966,-4.398224049841085,0.0,2.0,5.0,21,True
Reset 7144,0,0.0,0.0,0,0.0,0.0,0,1,0.14670890526247615,0.0,0,2.0,5.0,1,"('b', 'c', 2)",14.0,-14.0,-1.5707963267948966,-7.559617691295538,0.0,2.0,5.0,18,True
Reset 7145,1,0.1561859008622406,0.0,0,2.0,5.0,0,0,0.0,0.0,0,0.0,0.0,0,"('a', 'b', 1)",8.0,14.0,1.5707963267948966,-3.6994772227722645,0.0,2.0,5.0,16,True
Reset 7146,0,0.0,0.0,0,0.0,0.0,1,1,0.1688077743530758,0.0,1,2.0,5.0,0,"('a', 'b', 2)",14.0,14.0,1.5707963267948966,-7.176065529124156,0.0,2.0,5.0,21,True
Reset 7147,1,-0.045961499264787875,0.0,2,2.0,5.5,1,0,0.0,0.0,0,0.0,0.0,0,"('b', 'c', 3)",20.0,-14.0,-1.5707963267948966,-2.626252432839168,0.0,2.0,5.0,19,True
Reset 7148,0,0.0,0.0,0,0.0,0.0,1,0,0.0,0.0,0,0.0,0.0,0,"('a', 'b', 4)",26.0,14.0,1.5707963267948966,-6.824019856141162,0.0,2.0,5.0,25,True
Reset 7149,1,0.11113640906427813,0.0,1,2.0,5.0,0,0,0.0,0.0,0,0.0,0.0,1,"('b', 'c', 2)",14.0,-14.0,-1.5707963267948966,-8.450134213525882,0.0,2.0,5.0,19,True
Reset 7150,0,0.0,0.0,0,0.0,0.0,0,1,0.10057316834350072,0.0,1,2.0,5.0,0,"('b', 'c', 1)",8.0,-14.0,-1.5707963267948966,-8.383726368901428,0.0,2.0,5.0,17,True
Reset 7151,1,0.10712934059960366,0.0,2,2.0,5.5,0,1,0.0449192794687443,0.0,1,2.0,5.0,1,"('a', 'b', 3)",20.0,14.0,1.5707963267948966,-7.9154232087101954,0.0,2.0,5.0,23,True
Reset 7152,0,0.0,0.0,0,0.0,0.0,0,1,-0.006224919828696551,0.0,0,2.0,5.0,0,"('b', 'c', 4)",26.0,-14.0,-1.5707963267948966,-7.476913996358991,0.0,2.0,5.0,22,True
Reset 7153,0,0.0,0.0,0,0.0,0.0,1,1,0.1258594057293725,0.0,1,2.0,5.0,0,"('b', 'c', 0)",2.0,-14.0,-1.5707963267948966,-3.708515873535263,0.0,2.0,5.0,13,True
Reset 7154,1,0.1627396750386707,0.0,1,2.0,5.0,0,0,0.0,0.0,0,0.0,0.0,1,"('b', 'c', 5)",32.0,-14.0,-1.5707963267948966,-7.145808228995712,0.0,2.0,5.0,24,True
Reset 7155,1,-0.11382485167004908,0.0,1,2.0,5.0,0,0,0.0,0.0,0,0.0,0.0,0,"('a', 'b', 1)",8.0,14.0,1.5707963267948966,-4.355021193678415,0.0,2.0,5.0,17,True
Reset 7156,1,-0.041434462101039626,0.0,1,2.0,5.0,0,1,0.16659593342447332,0.0,0,2.0,5.0,0,"('b', 'c', 1)",8.0,-14.0,-1.5707963267948966,-3.546371796209602,0.0,2.0,5.0,15,True
Reset 7157,1,0.1495419061667942,0.0,1,2.0,5.0,0,0,0.0,0.0,0,0.0,0.0,1,"('b', 'c', 5)",32.0,-14.0,-1.5707963267948966,-2.8477112367834767,0.0,2.0,5.0,23,True
Reset 7158,0,0.0,0.0,0,0.0,0.0,1,1,0.05731477503080473,0.0,1,2.0,5.0,0,"('a', 'b', 4)",26.0,14.0,1.5707963267948966,-2.0860342537802072,0.0,2.0,5.0,23,True
Reset 7159,0,0.0,0.0,0,0.0,0.0,1,1,0.07481999146426421,0.0,0,2.0,5.0,0,"('a', 'b', 4)",26.0,14.0,1.5707963267948966,-5.2212990618386,0.0,2.0,5.0,25,True
Reset 7160,0,0.0,0.0,0,0.0,0.0,1,1,-0.04710063199851988,0.0,1,2.0,5.0,0,"('b', 'c', 0)",2.0,-14.0,-1.5707963267948966,-2.3557753237476495,0.0,2.0,5.0,12,True
Reset 7161,0,0.0,0.0,0,0.0,0.0,0,1,0.016640447226962785,0.0,1,2.0,5.0,0,"('b', 'c', 4)",26.0,-14.0,-1.5707963267948966,-8.2068075841106,0.0,2.0,5.0,23,True
Reset 7162,1,-0.06346127022350045,0.0,1,2.0,5.0,0,0,0.0,0.0,0,0.0,0.0,1,"('b', 'c', 2)",14.0,-14.0,-1.5707963267948966,-8.115044998010157,0.0,2.0,5.0,19,True
Reset 7163,0,0.0,0.0,0,0.0,0.0,0,1,0.15935498547791638,0.0,0,2.0,5.0,1,"('a', 'b', 3)",20.0,14.0,1.5707963267948966,-3.475520480259883,0.0,2.0,5.0,21,True
Reset 7164,1,-0.16937342410571277,0.0,0,2.0,5.0,0,1,-0.10245621779396497,0.0,0,2.0,5.0,1,"('b', 'c', 2)",14.0,-14.0,-1.5707963267948966,-8.3149280385659,0.0,2.0,5.0,19,True
Reset 7165,1,-0.09414502605516595,0.0,1,2.0,5.0,0,0,0.0,0.0,0,0.0,0.0,0,"('a', 'b', 1)",8.0,14.0,1.5707963267948966,-2.3087521455170146,0.0,2.0,5.0,16,True
Reset 7166,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,"('b', 'c', 4)",26.0,-14.0,-1.5707963267948966,-3.3375176076242976,0.0,2.0,5.0,21,True
Reset 7167,1,-0.07533819527174934,0.0,0,2.0,5.0,1,1,0.01173799569580547,0.0,1,2.0,5.0,0,"('b', 'c', 3)",20.0,-14.0,-1.5707963267948966,-6.882512261812114,0.0,2.0,5.0,20,True
Reset 7168,0,0.0,0.0,0,0.0,0.0,1,0,0.0,0.0,0,0.0,0.0,0,"('b', 'c', 0)",2.0,-14.0,-1.5707963267948966,-6.21993957565564,0.0,2.0,5.0,14,True
Reset 7169,0,0.0,0.0,0,0.0,0.0,1,1,-0.04641671802885705,0.0,1,2.0,5.0,0,"('a', 'b', 4)",26.0,14.0,1.5707963267948966,-2.224814505812879,0.0,2.0,5.0,23,True
Reset 7170,0,0.0,0.0,0,0.0,0.0,1,1,-0.10515901177284226,0.0,1,2.0,5.0,0,"('b', 'c', 0)",2.0,-14.0,-1.5707963267948966,-7.168161819837196,0.0,2.0,5.0,14,True
Reset 7171,0,0.0,0.0,0,0.0,0.0,1,0,0.0,0.0,0,0.0,0.0,0,"('b', 'c', 0)",2.0,-14.0,-1.5707963267948966,-4.875255553404454,0.0,2.0,5.0,13,True
Reset 7172,0,0.0,0.0,0,0.0,0.0,0,1,-0.04206183167396205,0.0,0,2.0,5.0,1,"('b', 'c', 2)",14.0,-14.0,-1.5707963267948966,-9.623560940700674,0.0,2.0,5.0,19,True
Reset 7173,1,0.033644673736882735,0.0,0,2.0,5.0,0,0,0.0,0.0,0,0.0,0.0,1,"('b', 'c', 5)",32.0,-14.0,-1.5707963267948966,-7.163905168205337,0.0,2.0,5.0,24,True
Reset 7174,0,0.0,0.0,0,0.0,0.0,0,1,-0.04491648134137671,0.0,1,2.0,5.0,0,"('b', 'c', 1)",8.0,-14.0,-1.5707963267948966,-9.18640713125469,0.0,2.0,5.0,17,True
Reset 7175,1,-0.12656394681139616,0.0,1,2.0,5.0,0,0,0.0,0.0,0,0.0,0.0,1,"('b', 'c', 5)",32.0,-14.0,-1.5707963267948966,-5.939102944927128,0.0,2.0,5.0,24,True
Reset 7176,0,0.0,0.0,0,0.0,0.0,1,0,0.0,0.0,0,0.0,0.0,0,"('a', 'b', 4)",26.0,14.0,1.5707963267948966,-3.7272569701034737,0.0,2.0,5.0,24,True
Reset 7177,1,0.01950613328635664,0.0,1,2.0,5.0,0,0,0.0,0.0,0,0.0,0.0,1,"('b', 'c', 5)",32.0,-14.0,-1.5707963267948966,-9.443930145528803,0.0,2.0,5.0,25,True
Reset 7178,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,"('a', 'b', 1)",8.0,14.0,1.5707963267948966,-7.490997157232429,0.0,2.0,5.0,18,True
Reset 7179,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,"('a', 'b', 1)",8.0,14.0,1.5707963267948966,-4.862004048057551,0.0,2.0,5.0,17,True
Reset 7180,1,0.15172951269951618,0.0,1,2.0,5.0,1,1,0.1478388750121573,0.0,1,2.0,5.0,0,"('b', 'c', 3)",20.0,-14.0,-1.5707963267948966,-3.1402497925195174,0.0,2.0,5.0,19,True
Reset 7181,0,0.0,0.0,0,0.0,0.0,0,1,-0.11666591429811435,0.0,1,2.0,5.0,0,"('b', 'c', 4)",26.0,-14.0,-1.5707963267948966,-2.7156160435189554,0.0,2.0,5.0,21,True
Reset 7182,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,1,"('a', 'b', 3)",20.0,14.0,1.5707963267948966,-9.415046826242751,0.0,2.0,5.0,24,True
Reset 7183,1,0.16048988024068578,0.0,0,2.0,5.0,0,0,0.0,0.0,0,0.0,0.0,1,"('b', 'c', 5)",32.0,-14.0,-1.5707963267948966,-5.98061353203124,0.0,2.0,5.0,24,True
Reset 7184,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,"('a', 'b', 1)",8.0,14.0,1.5707963267948966,-7.573613215960457,0.0,2.0,5.0,18,True
Reset 7185,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,1,"('b', 'c', 5)",32.0,-14.0,-1.5707963267948966,-9.143851905144759,0.0,2.0,5.0,26,True
Reset 7186,0,0.0,0.0,0,0.0,0.0,0,1,-0.036490353568145784,0.0,0,2.0,5.0,0,"('b', 'c', 1)",8.0,-14.0,-1.5707963267948966,-3.045282478735449,0.0,2.0,5.0,15,True
Reset 7187,1,-0.11387026623041097,0.0,2,2.0,5.5,1,1,0.0932444811371782,0.0,1,2.0,5.0,0,"('b', 'c', 3)",20.0,-14.0,-1.5707963267948966,-3.921829738206317,0.0,2.0,5.0,19,True
Reset 7188,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,1,"('b', 'c', 2)",14.0,-14.0,-1.5707963267948966,-7.632081675206383,0.0,2.0,5.0,18,True
Reset 7189,1,0.05676951089404936,0.0,1,2.0,5.0,1,0,0.0,0.0,0,0.0,0.0,0,"('b', 'c', 3)",20.0,-14.0,-1.5707963267948966,-3.880165293346449,0.0,2.0,5.0,19,True
Reset 7190,0,0.0,0.0,0,0.0,0.0,0,1,-0.15925606077431453,0.0,1,2.0,5.0,1,"('a', 'b', 3)",20.0,14.0,1.5707963267948966,-7.251092329360832,0.0,2.0,5.0,23,True
Reset 7191,1,0.10089290365813253,0.0,1,2.0,5.0,0,1,0.060343697369708016,0.0,1,2.0,5.0,1,"('a', 'b', 3)",20.0,14.0,1.5707963267948966,-4.055380478797907,0.0,2.0,5.0,21,True
Reset 7192,0,0.0,0.0,0,0.0,0.0,0,1,0.007295069152257305,0.0,1,2.0,5.0,1,"('a', 'b', 3)",20.0,14.0,1.5707963267948966,-6.326565694675332,0.0,2.0,5.0,22,True
Reset 7193,1,0.11864003626635666,0.0,1,2.0,5.0,0,0,0.0,0.0,0,0.0,0.0,0,"('b', 'c', 4)",26.0,-14.0,-1.5707963267948966,-5.7524463384411035,0.0,2.0,5.0,22,True
Reset 7194,0,0.0,0.0,0,0.0,0.0,0,1,0.066178043898385,0.0,0,2.0,5.0,1,"('a', 'b', 3)",20.0,14.0,1.5707963267948966,-7.145441284990349,0.0,2.0,5.0,23,True
Reset 7195,0,0.0,0.0,0,0.0,0.0,1,0,0.0,0.0,0,0.0,0.0,0,"('a', 'b', 2)",14.0,14.0,1.5707963267948966,-4.7190020201908665,0.0,2.0,5.0,20,True
Reset 7196,0,0.0,0.0,0,0.0,0.0,0,1,-0.011057731695455875,0.0,0,2.0,5.0,0,"('b', 'c', 4)",26.0,-14.0,-1.5707963267948966,-6.96722468833421,0.0,2.0,5.0,22,True
Reset 7197,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,"('a', 'b', 1)",8.0,14.0,1.5707963267948966,-4.77476268207851,0.0,2.0,5.0,17,True
Reset 7198,1,0.02469871609597174,0.0,1,2.0,5.0,1,1,0.021717539009222575,0.0,0,2.0,5.0,0,"('b', 'c', 3)",20.0,-14.0,-1.5707963267948966,-6.335294664743464,0.0,2.0,5.0,20,True
Reset 7199,0,0.0,0.0,0,0.0,0.0,1,0,0.0,0.0,0,0.0,0.0,0,"('a', 'b', 4)",26.0,14.0,1.5707963267948966,-6.345571578786385,0.0,2.0,5.0,25,True
Reset 7200,1,-0.13878981507901855,0.0,2,2.0,5.5,0,0,0.0,0.0,0,0.0,0.0,0,"('a', 'b', 1)",8.0,14.0,1.5707963267948966,-8.11771028242591,0.0,2.0,5.0,18,True
Reset 7201,0,0.0,0.0,0,0.0,0.0,1,0,0.0,0.0,0,0.0,0.0,0,"('b', 'c', 0)",2.0,-14.0,-1.5707963267948966,-4.97828076352141,0.0,2.0,5.0,13,True
Reset 7202,1,0.04502553216365324,0.0,1,2.0,5.0,1,1,0.08805067447109827,0.0,0,2.0,5.0,0,"('b', 'c', 3)",20.0,-14.0,-1.5707963267948966,-2.0095739781524955,0.0,2.0,5.0,19,True
Reset 7203,0,0.0,0.0,0,0.0,0.0,1,0,0.0,0.0,0,0.0,0.0,0,"('a', 'b', 4)",26.0,14.0,1.5707963267948966,-4.50117536642358,0.0,2.0,5.0,24,True
Reset 7204,1,0.04527166175064745,0.0,1,2.0,5.0,0,1,0.04846772709940983,0.0,2,2.0,5.5,0,"('b', 'c', 1)",8.0,-14.0,-1.5707963267948966,-5.382859311565792,0.0,2.0,5.0,16,True
Reset 7205,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,1,"('b', 'c', 2)",14.0,-14.0,-1.5707963267948966,-9.78899429617061,0.0,2.0,5.0,19,True
Reset 7206,0,0.0,0.0,0,0.0,0.0,0,1,0.12440601537458229,0.0,1,2.0,5.0,1,"('b', 'c', 2)",14.0,-14.0,-1.5707963267948966,-9.768232067721407,0.0,2.0,5.0,19,True
Reset 7207,0,0.0,0.0,0,0.0,0.0,0,1,-0.10677100375768922,0.0,0,2.0,5.0,0,"('b', 'c', 1)",8.0,-14.0,-1.5707963267948966,-6.454766478590199,0.0,2.0,5.0,16,True
Reset 7208,1,0.15819502372961258,0.0,1,2.0,5.0,0,0,0.0,0.0,0,0.0,0.0,0,"('b', 'c', 4)",26.0,-14.0,-1.5707963267948966,-9.838658870255397,0.0,2.0,5.0,23,True
Reset 7209,1,-0.09496012121236697,0.0,1,2.0,5.0,1,1,0.019536109293016857,0.0,1,2.0,5.0,0,"('b', 'c', 3)",20.0,-14.0,-1.5707963267948966,-4.62047132268468,0.0,2.0,5.0,19,True
Reset 7210,0,0.0,0.0,0,0.0,0.0,0,1,0.031909884719626413,0.0,2,2.0,5.5,0,"('b', 'c', 1)",8.0,-14.0,-1.5707963267948966,-7.479958532420361,0.0,2.0,5.0,16,True
Reset 7211,0,0.0,0.0,0,0.0,0.0,0,1,0.023887365512747172,0.0,2,2.0,5.5,1,"('a', 'b', 3)",20.0,14.0,1.5707963267948966,-2.6812873200807212,0.0,2.0,5.0,21,True
Reset 7212,1,0.023401609866591233,0.0,0,2.0,5.0,0,0,0.0,0.0,0,0.0,0.0,1,"('b', 'c', 5)",32.0,-14.0,-1.5707963267948966,-3.460428877497403,0.0,2.0,5.0,23,True
Reset 7213,0,0.0,0.0,0,0.0,0.0,0,1,-0.1657309688994184,0.0,2,2.0,5.5,0,"('b', 'c', 4)",26.0,-14.0,-1.5707963267948966,-4.68410170071033,0.0,2.0,5.0,21,True
